Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2199.00	302,170		0.0	1.0	4.5	93%	1	1	1
Sujav Consultants	2499.00	156		300.0	1.1364	5	95%	1	0	0
Express Delivery Retail	2499.00	849		300.0	1.1364	4	83%	1	0	0
SPEnterprise	2499.00		6-8 days	300.0	1.1364			0	0	0
Catamont	2999.00	4	6-8 days	800.0	1.3638	3.5	75%	0	0	0
