Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
TigerOnline	13500.00	359		0.0	1.0	5	99%	1	0	0
Appario Retail Private Ltd	13514.00	302,245		14.0	1.001	4.5	93%	1	1	1
Cart2India SLP	18608.00	1,334	11-19 days	5108.0	1.3784	3	53%	0	0	0
Kiron	35370.00	476	11-19 days	21870.0	2.62	5	100%	0	0	0
