Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	6999.00	302,277		0.0	1.0	4.5	93%	1	1	1
CLICKBUY	6999.00	959		0.0	1.0	4.5	88%	1	0	0
Gadgetfreakz75	7799.00	73		800.0	1.1143	3.5	59%	1	0	0
on the web	7990.00	10,867		991.0	1.1416	4	82%	1	0	0
Electro Mart	8499.00	12		1500.0	1.2143	3.5	67%	1	0	0
