Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ELECTRO KART	528.00	76		0.0	1.0	2.5	40%	0	0	0
Resonance world	529.00	350		1.0	1.0019	4.5	89%	1	0	1
LVDV	529.00	5		1.0	1.0019	4.5	80%	0	0	0
