Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STS Shop	2264.00	1,156	9-16 days	0.0	1.0	4	76%	0	0	1
Bowzar	2265.38	438		1.38	1.0006	4.5	88%	0	0	0
HelloYehlo	3285.00	2,505	10-17 days	1021.0	1.451	4.5	87%	0	0	0
