Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Guwahati Delight	4060.00	24		0.0	1.0	4.5	92%	0	0	0
Cart2India SLP	5148.00	1,333	11-19 days	1088.0	1.268	3	53%	0	0	1
Peach Imports	6099.00	498	13-20 days	2039.0	1.5022	4.5	84%	0	0	0
