Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	299.00	302,421		0.0	1.0	4.5	93%	1	1	1
CAMERA ART & SUPPORTS	333.00	39		34.0	1.1137	3.5	65%	0	0	0
Electrolinks	339.00	29		40.0	1.1338	4	76%	0	0	0
SRI INFOTECH	399.00	38		100.0	1.3344	4	71%	0	0	0
Raaj Book Point	349.00	5		50.0	1.1672	5	100%	0	0	0
Classic Network and Computers	499.00	1,925		200.0	1.6689	4	82%	0	0	0
