Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Xtreme Focus	10500.00	452	4-6 days	0.0	1.0	4.5	95%	0	0	0
Appario Retail Private Ltd	10589.00	302,149		89.0	1.0085	4.5	93%	1	1	1
Kevleen Creations world	10590.00	3		90.0	1.0086	3.5	67%	1	0	0
DEALS AMAZING	11280.00	1,250		780.0	1.0743	4	83%	1	0	0
Xtreme Focus	11490.00	452	6-8 days	990.0	1.0943	4.5	95%	0	0	0
Sri balaji fashion	12600.00	3		2100.0	1.2	1.5	0%	0	0	0
