Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KEI HiFi	550.00	115		0.0	1.0	3.5	67%	1	0	1
Express Delivery Retail	580.00	849		30.0	1.0545	4	83%	1	0	0
Celestial Retail	619.00	16		69.0	1.1255	4.5	88%	1	0	0
