Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
shamir store	1699.00	31		0.0	1.0	3.5	70%	0	0	0
Appario Retail Private Ltd	2078.00	302,155		379.0	1.2231	4.5	93%	1	1	1
ELECTRO KART	2490.00	76		791.0	1.4656	2.5	40%	0	0	0
The-EStore	2590.00	154	2-5 days	891.0	1.5244	4.5	83%	0	0	0
