Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1799.00	302,185		0.0	1.0	4.5	93%	1	1	1
Techretailer	1999.00	142		200.0	1.1112	4.5	91%	1	0	0
Cannycom Store	1999.00	696		200.0	1.1112	4.5	93%	1	0	0
INNOVATIONS & MORE	2099.00	4		300.0	1.1668	4	75%	0	0	0
