Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Musician Jack	20350.00	658		0.0	1.0	4.5	86%	1	0	1
Cart2India SLP	40375.00	1,334	10-18 days	20025.0	1.984	3	53%	0	0	0
