Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Xtreme Focus	2700.00	452	5-7 days	0.0	1.0	4.5	95%	0	0	0
Discount_Store_	2760.00	71		60.0	1.0222	4.5	90%	0	0	0
DEALS AMAZING	2770.00	1,250		70.0	1.0259	4	82%	1	0	1
AH DISTRIBUTORS	2899.00	103	1-4 days	199.0	1.0737	4	77%	0	0	0
