Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
VMT Retail	760.00	81		0.0	1.0	4.5	79%	1	0	1
Authorised Dealer for PA Systems	899.00	123		139.0	1.1829	4.5	95%	1	0	0
GRECO	903.00	127		143.0	1.1882	4.5	100%	1	0	0
ABL SOUND & LIGHTS	840.00	16	6-8 days	80.0	1.1053	3.5	69%	0	0	0
The mike supply corporation	2160.00		5-6 days	1400.0	2.8421			0	0	0
