Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STAR-MARK	798.00	1,159		0.0	1.0	4	72%	1	0	1
MrDeal	799.00	16		1.0	1.0013	4	79%	1	0	0
e-Bazar	799.00	44		1.0	1.0013	3	52%	1	0	0
