Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KEI HiFi	713.00	115		0.0	1.0	3.5	67%	1	0	1
Celestial Retail	799.00	16		86.0	1.1206	4.5	88%	1	0	0
