Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	4499.00	302,250		0.0	1.0	4.5	93%	1	1	1
G G	6136.00	4,507	10-18 days	1637.0	1.3639	4.5	86%	0	0	0
Cart2India SLP	6548.00	1,334	10-18 days	2049.0	1.4554	3	53%	0	0	0
Kiron	12675.00	476	10-18 days	8176.0	2.8173	5	100%	0	0	0
