Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario	468.00	929		0.0	1.0	4	71%	1	0	1
Kohinoor06	469.00	6		1.0	1.0021	2	33%	1	0	0
MrDeal	497.00	16		29.0	1.062	4	79%	1	0	0
