Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	295.00	302,362		0.0	1.0	4.5	93%	1	1	1
KadakMerch	349.00	6	7-10 days	54.0	1.1831	3.5	67%	0	0	0
Technogazet	359.00	1,799		64.0	1.2169	4.5	93%	1	0	0
Resonance world	359.00	350		64.0	1.2169	4.5	89%	1	0	0
Billionairre	360.00	3		65.0	1.2203	3.5	33%	1	0	0
RADIO & GRAMOPHONE HOUSE	360.00	742		65.0	1.2203	4.5	83%	0	0	0
BL Enterprises	379.00	104	4-6 days	84.0	1.2847	3.5	67%	0	0	0
R S Trade	395.00	352		100.0	1.339	4.5	94%	1	0	0
