Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1201.00	302,277		0.0	1.0	4.5	93%	1	1	1
EzioInc78	1239.00	154	5-7 days	38.0	1.0316	4	82%	0	0	0
