Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OMNI RETAIL	2499.00	228		0.0	1.0	4.5	84%	1	0	1
TPS Technologies	2500.00	5,368		1.0	1.0004	4.5	93%	1	0	0
ITKHZANA	2500.00	3		1.0	1.0004	4.5	100%	1	0	0
