Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KIDA Retail Private Ltd	2499.00	15,527		0.0	1.0	4	83%	1	0	1
BEYOND TOYS AND GIFTS	2499.00	8,504		0.0	1.0	4.5	96%	1	0	0
e9accessories	2640.00	9,671		141.0	1.0564	4.5	92%	1	0	0
