Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Blueberry India	8999.99	348		0.0	1.0	4.5	90%	1	0	0
VMT Retail	8999.99	81		0.0	1.0	4.5	79%	1	0	1
