Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1890.00	302,154		0.0	1.0	4.5	93%	1	1	1
OriginShop	1990.00	360		100.0	1.0529	4.5	88%	1	0	0
G G	4200.00	4,505	11-19 days	2310.0	2.2222	4.5	87%	0	0	0
