Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1399.00	302,267		0.0	1.0	4.5	93%	1	1	1
best_buyaxz	2499.00	1,949		1100.0	1.7863	4.5	92%	1	0	0
