Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	5990.00	302,154		0.0	1.0	4.5	93%	1	1	1
GadgetZone2020	5990.00	4,788		0.0	1.0	4.5	92%	1	0	0
STS Shop	9857.00	1,155	10-17 days	3867.0	1.6456	4	76%	0	0	0
HelloYehlo	12782.00	2,504	11-18 days	6792.0	2.1339	4.5	87%	0	0	0
Cart2India SLP	15748.00	1,333	11-19 days	9758.0	2.629	3	53%	0	0	0
