Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ASG TRADING AND TECHNOLOGIES	533.00	86		0.0	1.0	3	49%	0	0	1
ELECROCELL	537.00	2	2-3 days	4.0	1.0075	4	100%	0	0	0
ZERNA	599.00	130		66.0	1.1238	2.5	33%	0	0	0
A to Z GARMENTS	599.00	6	6-7 days	66.0	1.1238	3.5	67%	0	0	0
