Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	409.00	302,239		0.0	1.0	4.5	93%	1	1	0
Umath Store India	498.00	120		89.0	1.2176	4	65%	1	0	0
GrabAGadget	498.00	5,221		89.0	1.2176	4	84%	1	0	0
LIFESTYLES	498.00	897		89.0	1.2176	4.5	89%	1	0	1
KMENTERPRISES	778.00	103		369.0	1.9022	4	82%	0	0	0
Resonance world	779.00	350		370.0	1.9046	4.5	89%	1	0	0
LeeMin3C	719.00	9	2-3 days	310.0	1.7579	2.5	33%	0	0	0
JPB BROTHERS	899.00	92		490.0	2.198	4.5	98%	1	0	0
