Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1635.00	302,435		0.0	1.0	4.5	93%	1	1	1
it Peripherals	1990.00	95		355.0	1.2171	3.5	64%	1	0	0
The Best-Deals	2200.00	25	4-6 days	565.0	1.3456	4	75%	0	0	0
