Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	4490.00	302,267		0.0	1.0	4.5	93%	1	1	1
Peach Imports	6499.00	498	12-19 days	2009.0	1.4474	4.5	84%	0	0	0
