Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1265.00	302,466		0.0	1.0	4.5	93%	1	1	1
JEDX	1470.00	447		205.0	1.1621	4.5	93%	1	0	0
