Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Starone Electronics	4599.00	26	6-8 days	0.0	1.0	4.5	92%	0	0	0
Appario Retail Private Ltd	4780.00	302,169		181.0	1.0394	4.5	93%	1	1	1
PCK MaaRKETING-9710064000	5833.00	59	5-10 days	1234.0	1.2683	4	80%	0	0	0
AST Japan	8435.34	260	17-25 days	3836.34	1.8342	4.5	92%	0	0	0
STS Shop	9735.00	1,155	10-17 days	5136.0	2.1168	4	76%	0	0	0
G G	11582.00	4,505	11-19 days	6983.0	2.5184	4.5	87%	0	0	0
