Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	289.00	302,372		0.0	1.0	4.5	93%	1	1	1
Stylist Sky	300.00	5	4-6 days	11.0	1.0381	3.5	60%	0	0	0
jelly telecom	499.00			210.0	1.7266			0	0	0
