Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	832.00	302,273		0.0	1.0	4.5	93%	1	1	1
EquinoxTI	1099.00	81		267.0	1.3209	5	94%	1	0	0
BassEv & GeekCases Official	1199.00	1,382		367.0	1.4411	5	97%	1	0	0
