Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Edifier India	7490.00	3		0.0	1.0	5	100%	1	0	1
Peach Imports	14999.00	498	19-26 days	7509.0	2.0025	4.5	84%	0	0	0
