Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Audio Vision India	19000.00	6		0.0	1.0	4.5	83%	1	0	1
Peach Imports	29999.00	498	12-19 days	10999.0	1.5789	4.5	84%	0	0	0
