Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
IndiaCart	498.00	156		0.0	1.0	4	81%	1	0	1
Rajdeep Enterprises 	500.00	2	2-3 days	2.0	1.004	2.5	50%	0	0	0
