Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	171079.00	302,282		0.0	1.0	4.5	93%	1	1	1
slidecart_electronics	249990.00	102	16-21 days	78911.0	1.4613	5	100%	0	0	0
Peach Imports	299999.00	498	12-19 days	128920.0	1.7536	4.5	84%	0	0	0
