Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Ubon Planet	404.00	293	5-7 days	0.0	1.0	3.5	70%	0	0	0
Appario Retail Private Ltd	432.00	302,279		28.0	1.0693	4.5	93%	1	1	1
God help telecom	549.00			145.0	1.3589			0	0	0
