Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	379.00	302,378		0.0	1.0	4.5	93%	1	1	1
Techretailer	445.00	142		66.0	1.1741	4.5	90%	1	0	0
Cannycom Store	499.00	696		120.0	1.3166	4.5	93%	1	0	0
Cannycom Store	499.00	696		120.0	1.3166	4.5	93%	0	0	0
Flexy Zone	695.00	83		316.0	1.8338	4.5	86%	0	0	0
