Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BUTTERSILK	999.00	23	5-7 days	0.0	1.0	1	4%	0	0	0
Appario Retail Private Ltd	1399.00	302,275		400.0	1.4004	4.5	93%	1	1	1
Quantum Retail	2200.00	3	5-7 days	1201.0	2.2022	4	100%	0	0	0
