Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	739.00	302,269		0.0	1.0	4.5	93%	1	1	1
Cannycom Store	799.00	696		60.0	1.0812	4.5	93%	1	0	0
