Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KOP TECHNOS	3990.00	623		0.0	1.0	4.5	83%	1	0	0
Appario Retail Private Ltd	3990.00	302,150		0.0	1.0	4.5	93%	1	1	1
A1Price A1Products	4050.00	7,008		60.0	1.015	4.5	90%	1	0	0
ProAudioVideo	4990.00	292		1000.0	1.2506	3.5	67%	0	0	0
