Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Edifier India	1990.00	3		0.0	1.0	5	100%	1	0	1
Peach Imports	4999.00	498	12-19 days	3009.0	2.5121	4.5	84%	0	0	0
