Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Electro Mart	2999.00	12		0.0	1.0	3.5	67%	1	0	0
Appario Retail Private Ltd	2999.00	302,275		0.0	1.0	4.5	93%	1	1	1
eTrade Online	3489.00	1,509		490.0	1.1634	4.5	92%	1	0	0
CIRCUIT BOARD	3990.00	1,772		991.0	1.3304	5	100%	1	0	0
