Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
itglobal	6495.00	602		0.0	1.0	4.5	89%	1	0	1
Echom	9598.00	37	12-19 days	3103.0	1.4778	4	82%	0	0	0
