Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	399.00	302,274		0.0	1.0	4.5	93%	1	1	1
KIDA Retail Private Ltd	399.00	15,527		0.0	1.0	4	83%	1	0	0
Cannycom Store	499.00	696		100.0	1.2506	4.5	93%	1	0	0
XANDZERO	799.00	627		400.0	2.0025	4.5	87%	1	0	0
