Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cannycom Store	1145.00	696		0.0	1.0	4.5	93%	1	0	1
KIDA Retail Private Ltd	1147.00	15,527		2.0	1.0017	4	84%	1	0	0
Appario Retail Private Ltd	1149.00	302,156		4.0	1.0035	4.5	93%	1	1	0
Sound One Official	3490.00	6,171		2345.0	3.048	5	100%	1	0	0
