Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario	1494.00	929		0.0	1.0	4	71%	1	0	1
GoodAsNew!	1495.00	205		1.0	1.0007	3.5	67%	1	0	0
AP RETAILS	1499.00	3		5.0	1.0033	4.5	100%	1	0	0
ecomstars	1529.00	2,859		35.0	1.0234	4	82%	1	0	0
