Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ShopperMart A2Z	899.00	3	4-6 days	0.0	1.0	3	67%	0	0	0
Appario Retail Private Ltd	1099.00	302,436		200.0	1.2225	4.5	93%	1	1	1
Sujav Consultants	1499.00	156		600.0	1.6674	5	95%	1	0	0
