Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1177.00	302,338		0.0	1.0	4.5	93%	1	1	1
Electro Mart	1177.00	12		0.0	1.0	3.5	67%	1	0	0
on the web	1177.00	10,867		0.0	1.0	4	82%	1	0	0
Gadgetfreakz75	1272.00	73		95.0	1.0807	3.5	59%	1	0	0
