Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1298.00	302,273		0.0	1.0	4.5	93%	1	1	1
CLICKBUY	1299.00	959		1.0	1.0008	4.5	88%	1	0	0
STS Shop	3623.00	1,156	9-16 days	2325.0	2.7912	4	76%	0	0	0
