Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	409.00	302,352		0.0	1.0	4.5	93%	1	1	1
Resonance world	529.00	350		120.0	1.2934	4.5	89%	1	0	0
MyGoodChoice	949.00	326		540.0	2.3203	4	88%	0	0	0
