Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cannycom Store	691.00	696		0.0	1.0	4.5	93%	1	0	1
e9accessories	692.00	9,671		1.0	1.0014	4.5	92%	1	0	0
CLICKBUY	693.00	959		2.0	1.0029	4.5	88%	1	0	0
UniqueClick	704.00	2,193		13.0	1.0188	4	80%	1	0	0
Archies for you	729.00	486		38.0	1.055	4.5	98%	1	0	0
Bhavya Mobile	749.00	91		58.0	1.0839	3	53%	1	0	0
ACE E-Tail	849.00	880		158.0	1.2287	4.5	92%	1	0	0
