Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1799.00	302,155		0.0	1.0	4.5	93%	1	1	1
on the web	1890.00	10,867		91.0	1.0506	4	82%	1	0	0
Electro Mart	1999.00	12		200.0	1.1112	3.5	67%	1	0	0
MUZIK HUB	1999.00	4,243		200.0	1.1112	4.5	92%	1	0	0
