Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MOBILEBIZ	312.00	9		0.0	1.0	3.5	67%	1	0	1
Cambium Retail	314.00	8,887		2.0	1.0064	4.5	89%	1	0	0
