Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
TPS Technologies	2598.00	5,368		0.0	1.0	4.5	93%	1	0	0
Appario Retail Private Ltd	2599.00	302,156		1.0	1.0004	4.5	93%	1	1	1
