Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Retailnet inc	3699.00	720		0.0	1.0	5	98%	0	0	1
Dot Com Services	3990.00	695		291.0	1.0787	4	74%	1	0	0
Special Deals	3990.00	31		291.0	1.0787	3.5	74%	1	0	0
Comet Busters®	3999.00	325		300.0	1.0811	4.5	94%	1	0	0
Xtreme Focus	4299.00	452	6-8 days	600.0	1.1622	4.5	95%	0	0	0
