Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1284.00	302,209		0.0	1.0	4.5	93%	1	1	1
Electrolinks	1284.00	29		0.0	1.0	4	76%	0	0	0
Cannycom Store	1299.00	696		15.0	1.0117	4.5	93%	1	0	0
Portronics Digital Pvt Ltd	1349.00	916		65.0	1.0506	4.5	95%	1	0	0
Portronics Digital Pvt Ltd	1349.00	916	6-8 days	65.0	1.0506	4.5	95%	0	0	0
Dhruvi M	1399.00	9	6-8 days	115.0	1.0896	4.5	89%	0	0	0
M 7 e TRADERS	1491.00	6	6-8 days	207.0	1.1612	4.5	100%	0	0	0
