Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Splendid Associates	13799.00	819	19-26 days	0.0	1.0	5	98%	0	0	0
Peach Imports	13999.00	498	13-20 days	200.0	1.0145	4.5	84%	0	0	1
Cart2India SLP	16548.00	1,334	11-19 days	2749.0	1.1992	3	53%	0	0	0
Kiron	29265.00	476	11-19 days	15466.0	2.1208	5	100%	0	0	0
