Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Gadget House India	1399.00	187		0.0	1.0	4	77%	1	0	1
Appario Retail Private Ltd	3007.00	302,232		1608.0	2.1494	4.5	93%	1	1	0
