Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
DL RETAIL	1589.00	108		0.0	1.0	4.5	92%	0	0	0
Appario Retail Private Ltd	1699.00	302,156		110.0	1.0692	4.5	93%	1	1	1
