Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	3199.00	302,336		0.0	1.0	4.5	93%	1	1	1
CLICKBUY	3199.00	959		0.0	1.0	4.5	88%	1	0	0
Stonehenge Retail	3199.00	165		0.0	1.0	4.5	89%	1	0	0
UniqueClick	3268.00	2,193		69.0	1.0216	4	81%	1	0	0
ACE E-Tail	3499.00	880		300.0	1.0938	4.5	92%	1	0	0
e9accessories	3699.00	9,671		500.0	1.1563	4.5	92%	1	0	0
