Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Krater India	299.00	26		0.0	1.0	4	71%	1	0	1
Krater India	309.00	26		10.0	1.0334	4	71%	0	0	1
